o_x,o_y,d_x,d_y,o_node,d_node
-87.551428197,41.7412427285,-87.6333080367,41.899602111,261116225.0,261267239.0
-87.671445766,41.9192250505,-87.6308650266,41.9058577688,4332713755.0,366593183.0
-87.6753116216,41.906025969,-87.6653376596,41.9066507664,261110397.0,261166397.0
-87.6327464887,41.8809944707,-87.6262105324,41.8991556134,28289897.0,261149262.0
-87.6288741572,41.8920726347,-87.6829962096,41.8441449609,258023465.0,261287997.0
-87.6378442095,41.8932163595,-87.6460070664,41.9534000435,709413342.0,262167589.0
-87.6665962653,41.7759288274,-87.7269298425,41.7697780588,261151942.0,538028307.0
-87.6964352325,41.795430631,-87.6591665992,41.8090182499,261163996.0,386392006.0
-87.6470785093,41.942577185,-87.6649539167,41.8997373884,261139211.0,261166444.0
-87.6097621427,41.7409601584,-87.5756371314,41.7284560288,261152719.0,261154839.0
-87.6424975271,41.7771962546,-87.6591665992,41.8090182499,261214537.0,386392006.0
-87.6635175498,41.874005383,-87.6763559892,41.9012069941,736019814.0,261202157.0
-87.6314065252,41.8710158803,-87.6197106717,41.8950334495,874447445.0,262184019.0
-87.6559981815,41.9442266014,-87.7112105933,41.9386661962,261199726.0,313441004.0
-87.6558787862,41.96581197,-87.6559981815,41.9442266014,257148945.0,261199726.0
-87.6209929134,41.8849871918,-87.6850821101,41.9212731053,623820257.0,261134243.0
-87.7112105933,41.9386661962,-87.7347397536,41.9243470769,313441004.0,440910596.0
-87.6314065252,41.8710158803,-87.6327464887,41.8809944707,874447445.0,28289897.0
-87.657005027,41.8790669938,-87.6327464887,41.8809944707,261239964.0,28289897.0
-87.6522740174,41.9801575735,-87.6568039088,41.9491397709,153405691.0,4384635705.0
-87.6428084655,41.8853000224,-87.6350918563,41.8510178239,258020602.0,261118916.0
-87.7514743323,41.9061861044,-87.7339509975,41.9116665881,261294995.0,261333610.0
-87.6219716519,41.8774061234,-87.6453787624,41.962178629,33718417.0,26794623.0
-87.7655016086,41.9272609555,-87.7347397536,41.9243470769,261236570.0,440910596.0
-87.6209929134,41.8849871918,-87.6327464887,41.8809944707,623820257.0,28289897.0
-87.6173580061,41.859349715,-87.6219716519,41.8774061234,11938585879.0,33718417.0
-87.6515625922,41.9363101308,-87.6488131191,41.7478369814,4173985509.0,261137898.0
-87.642648998,41.8792550844,-87.6262149064,41.8925077809,257381494.0,258023463.0
-87.6536139825,41.8983058696,-87.6327464887,41.8809944707,739187858.0,28289897.0
-87.6209929134,41.8849871918,-87.6327464887,41.8809944707,623820257.0,28289897.0
-87.6188683546,41.8909220259,-87.642648998,41.8792550844,269448563.0,257381494.0
-87.6788459662,41.9725625375,-87.630963601,41.9094956686,262158752.0,264429295.0
-87.7215590627,41.968069,-87.7234523905,41.9535821253,305898751.0,263372992.0
-87.6241352979,41.8492467545,-87.6141870291,41.8277887624,253960123.0,261251857.0
-87.6572331997,41.8852813201,-87.6209929134,41.8849871918,258956097.0,623820257.0
-87.6173580061,41.859349715,-87.6540926517,41.8716894745,11938585879.0,2004538727.0
-87.7622859818,41.9605182177,-87.7705377644,41.9202651208,287487748.0,261156185.0
-87.6262105324,41.8991556134,-87.6318639497,41.8920421365,261149262.0,2291929239.0
-87.6649539167,41.8997373884,-87.6207628651,41.8983317935,261166444.0,27440574.0
-87.6188683546,41.8909220259,-87.6262149064,41.8925077809,269448563.0,258023463.0
-87.6321092196,41.9002656868,-87.6378442095,41.8932163595,2291929252.0,709413342.0
-87.6327464887,41.8809944707,-87.659122427,42.004764559,28289897.0,261242502.0
-87.6237680464,41.8138063365,-87.6350918563,41.8510178239,261174331.0,261118916.0
-87.6197106717,41.8950334495,-87.6439653703,41.949829346,262184019.0,257967566.0
-87.6212199892,41.8038507848,-87.6232200288,41.7769437808,468418960.0,261136973.0
-87.6559981815,41.9442266014,-87.6494887289,41.9226862843,261199726.0,370097351.0
-87.6161341112,41.7632467988,-87.5961833442,41.8089162826,261127106.0,1588205336.0
-87.6219716519,41.8774061234,-87.6327464887,41.8809944707,33718417.0,28289897.0
-87.7600980476,41.8837934871,-87.7324696377,41.8624142737,261210198.0,261145337.0
-87.6997544065,41.9211259143,-87.6540070286,41.9147473049,261294943.0,265641952.0
-87.6559981815,41.9442266014,-87.6991553432,41.9227606205,261199726.0,366227246.0
-87.6327464887,41.8809944707,-87.6262149064,41.8925077809,28289897.0,258023463.0
-87.6665962653,41.7759288274,-87.6563059862,41.7442051463,261151942.0,261151261.0
-87.6327464887,41.8809944707,-87.642648998,41.8792550844,28289897.0,257381494.0
-87.6188683546,41.8909220259,-87.6525344838,41.8926581076,269448563.0,709393026.0
-87.6341560931,41.922082541,-87.6197106717,41.8950334495,656680113.0,262184019.0
-87.6525344838,41.8926581076,-87.657005027,41.8790669938,709393026.0,261239964.0
-87.6188683546,41.8909220259,-87.6209929134,41.8849871918,269448563.0,623820257.0
-87.6558787862,41.96581197,-87.6559981815,41.9442266014,257148945.0,261199726.0
-87.6716536214,41.8786674201,-87.6327464887,41.8809944707,261197750.0,28289897.0
-87.5949254391,41.7788768603,-87.592310855,41.794090253,261137159.0,261358990.0
-87.6725026464,41.8299223039,-87.6750753124,41.713148612,261170322.0,261210580.0
-87.714003807,41.8390869059,-87.7172201,41.8601900192,261163038.0,261174185.0
-87.6572331997,41.8852813201,-87.6327464887,41.8809944707,258956097.0,28289897.0
-87.6488950721,41.7174930361,-87.6750753124,41.713148612,261162196.0,261210580.0
-87.6333080367,41.899602111,-87.6339734222,41.8420761168,261267239.0,261118924.0
-87.6084265019,41.7831007248,-87.6231795767,41.7910416602,261219408.0,537982413.0
-87.6559981815,41.9442266014,-87.6333080367,41.899602111,261199726.0,261267239.0
-87.6251921424,41.8788655841,-87.6494887289,41.9226862843,27440219.0,370097351.0
-87.6424975271,41.7771962546,-87.6251921424,41.8788655841,261214537.0,27440219.0
-87.667569312,41.8502663663,-87.7172201,41.8601900192,261151990.0,261174185.0
-87.672920435,41.8631181033,-87.6429586652,41.8679024175,261145360.0,256612742.0
-87.6251921424,41.8788655841,-87.6559981815,41.9442266014,27440219.0,261199726.0
-87.6378442095,41.8932163595,-87.6350918563,41.8510178239,709413342.0,261118916.0
-87.6333080367,41.899602111,-87.6494887289,41.9226862843,261267239.0,370097351.0
-87.644209287,41.856309817,-87.6314065252,41.8710158803,345514666.0,874447445.0
-87.6327464887,41.8809944707,-87.6220364612,41.8420111804,28289897.0,1475214573.0
-87.6638654956,41.9726679555,-87.6559118484,41.9217014922,257154257.0,286369393.0
-87.5601889949,41.7535307093,-87.5799482481,41.7761636931,261126800.0,261270976.0
-87.6173580061,41.859349715,-87.582630304,41.7830341779,11938585879.0,261172202.0
-87.6385749205,41.9383912577,-87.6219716519,41.8774061234,259384082.0,33718417.0
-87.6266589003,41.9075200747,-87.6262149064,41.8925077809,271147928.0,258023463.0
-87.6428084655,41.8853000224,-87.6327464887,41.8809944707,258020602.0,28289897.0
-87.6424975271,41.7771962546,-87.6179313803,41.7923572233,261214537.0,261126997.0
-87.6499072264,41.9049353016,-87.6188683546,41.8909220259,734237297.0,269448563.0
-87.6173580061,41.859349715,-87.6209929134,41.8849871918,11938585879.0,623820257.0
-87.6514091317,41.7551743829,-87.6300448953,41.7424875717,261185763.0,261224834.0
-87.6895798343,41.9066385418,-87.6428084655,41.8853000224,261132161.0,258020602.0
-87.7036682732,41.9868950432,-87.6638654956,41.9726679555,261211798.0,257154257.0
-87.6318639497,41.8920421365,-87.6219716519,41.8774061234,2291929239.0,33718417.0
-87.6662888874,41.941555829,-87.6568039088,41.9491397709,261166435.0,4384635705.0
-87.6333080367,41.899602111,-87.6665962653,41.7759288274,261267239.0,261151942.0
-87.6513108767,41.9290469366,-87.6327464887,41.8809944707,261236458.0,28289897.0
-87.6251921424,41.8788655841,-87.6763559892,41.9012069941,27440219.0,261202157.0
-87.6573411073,41.9727095466,-87.6262149064,41.8925077809,257148930.0,258023463.0
-87.6886749004,41.8713514005,-87.6429586652,41.8679024175,261116532.0,256612742.0
-87.7234523905,41.9535821253,-87.8060200025,41.9465114202,263372992.0,261181579.0
-87.6207628651,41.8983317935,-87.6841474493,41.8847677845,27440574.0,261135318.0
-87.6219716519,41.8774061234,-87.6318639497,41.8920421365,33718417.0,2291929239.0
-87.671873941,41.8860057857,-87.6573411073,41.9727095466,261114920.0,257148930.0
-87.6221729369,41.8706073724,-87.6318639497,41.8920421365,2428811753.0,2291929239.0
-87.642648998,41.8792550844,-87.6262149064,41.8925077809,257381494.0,258023463.0
-87.6266589003,41.9075200747,-87.6378442095,41.8932163595,271147928.0,709413342.0
-87.6357397768,41.6738199043,-87.6488950721,41.7174930361,261198752.0,261162196.0
-87.6690544032,41.6897299145,-87.6488950721,41.7174930361,261192294.0,261162196.0
-87.6462934762,41.9290776551,-87.6439653703,41.949829346,261141229.0,257967566.0
-87.7234523905,41.9535821253,-87.6838349425,41.9477915865,263372992.0,261181630.0
-87.5982558383,41.7061257523,-87.6357397768,41.6738199043,261357912.0,261198752.0
-87.6333080367,41.899602111,-87.5727819867,41.7615779081,261267239.0,261132617.0
-87.6635175498,41.874005383,-87.6559981815,41.9442266014,736019814.0,261199726.0
-87.6318639497,41.8920421365,-87.6262105324,41.8991556134,2291929239.0,261149262.0
-87.642648998,41.8792550844,-87.6308650266,41.9058577688,257381494.0,366593183.0
-87.6568039088,41.9491397709,-87.671107656,41.9414882338,4384635705.0,261187518.0
-87.7347397536,41.9243470769,-87.6991553432,41.9227606205,440910596.0,366227246.0
-87.6203346241,41.8571838585,-87.6159695226,41.7402057565,288595701.0,261127123.0
-87.6266589003,41.9075200747,-87.6378442095,41.8932163595,271147928.0,709413342.0
-87.6875155152,41.9751709433,-87.6634164054,41.9867117999,261129980.0,261218260.0
-87.6635175498,41.874005383,-87.6487879519,41.8361501547,736019814.0,261222943.0
-87.6188683546,41.8909220259,-87.642648998,41.8792550844,269448563.0,257381494.0
-87.6333080367,41.899602111,-87.6634164054,41.9867117999,261267239.0,261218260.0
-87.6502900743,41.9729293173,-87.6530217894,41.9581548757,257119074.0,257372149.0
-87.6262149064,41.8925077809,-87.6378442095,41.8932163595,258023463.0,709413342.0
-87.7213158985,41.8990616211,-87.6327464887,41.8809944707,261262120.0,28289897.0
-87.6197106717,41.8950334495,-87.6209929134,41.8849871918,262184019.0,623820257.0
-87.7302324284,41.8785943576,-87.714003807,41.8390869059,261188743.0,261163038.0
-87.6519703953,41.9492209135,-87.6631958495,41.9654457842,261181583.0,257168831.0
-87.6799547678,41.9204515116,-87.6997544065,41.9211259143,261172295.0,261294943.0
-87.5917077725,41.7458424102,-87.6209929134,41.8849871918,261140619.0,623820257.0
-87.642648998,41.8792550844,-87.6327464887,41.8809944707,257381494.0,28289897.0
-87.5823657023,41.7971534246,-87.5628473838,41.7584079022,506718154.0,261117525.0
-87.657005027,41.8790669938,-87.6378442095,41.8932163595,261239964.0,709413342.0
-87.6467820813,41.938232293,-87.6641882421,41.9799124453,259575869.0,257171881.0
-87.6788459662,41.9725625375,-87.6936374936,42.0013159243,262158752.0,261141610.0
-87.6209929134,41.8849871918,-87.7560677045,41.86911914,623820257.0,737143769.0
-87.6488950721,41.7174930361,-87.6750753124,41.713148612,261162196.0,261210580.0
-87.6173580061,41.859349715,-87.642648998,41.8792550844,11938585879.0,257381494.0
-87.6159695226,41.7402057565,-87.551428197,41.7412427285,261127123.0,261116225.0
-87.5727171342,41.7296764229,-87.5863483178,41.7441995348,261142325.0,261172176.0
-87.6428084655,41.8853000224,-87.6327464887,41.8809944707,258020602.0,28289897.0
-87.7091932868,41.8152739592,-87.6751020589,41.8161780153,261170061.0,261228604.0
-87.6559981815,41.9442266014,-87.6251921424,41.8788655841,261199726.0,27440219.0
-87.6568039088,41.9491397709,-87.6358909539,41.9292629902,4384635705.0,26099542.0
-87.6439653703,41.949829346,-87.6314065252,41.8710158803,257967566.0,874447445.0
-87.6572331997,41.8852813201,-87.6716536214,41.8786674201,258956097.0,261197750.0
-87.6261455896,41.9027880476,-87.6429586652,41.8679024175,261278115.0,256612742.0
-87.659122427,42.004764559,-87.6318639497,41.8920421365,261242502.0,2291929239.0
-87.6219716519,41.8774061234,-87.6262149064,41.8925077809,33718417.0,258023463.0
-87.701330291,41.9428725376,-87.7223302976,41.9374017942,261185512.0,261164798.0
-87.5813495087,41.7696904664,-87.6200146997,41.7619610796,261230091.0,261188455.0
-87.6339734222,41.8420761168,-87.6725026464,41.8299223039,261118924.0,261170322.0
-87.6209929134,41.8849871918,-87.6262105324,41.8991556134,623820257.0,261149262.0
-87.642648998,41.8792550844,-87.6429586652,41.8679024175,257381494.0,256612742.0
-87.6221729369,41.8706073724,-87.6922563262,41.9157411934,2428811753.0,261224226.0
-87.6318639497,41.8920421365,-87.6796002867,41.8995065476,2291929239.0,261172241.0
-87.6716536214,41.8786674201,-87.6327464887,41.8809944707,261197750.0,28289897.0
-87.6618611238,41.8741766252,-87.6129454143,41.8919715078,1309327401.0,736932535.0
-87.6429586652,41.8679024175,-87.6221729369,41.8706073724,256612742.0,2428811753.0
-87.6173580061,41.859349715,-87.6350918563,41.8510178239,11938585879.0,261118916.0
-87.6327464887,41.8809944707,-87.6525344838,41.8926581076,28289897.0,709393026.0
-87.6221729369,41.8706073724,-87.6561568309,41.9289672664,2428811753.0,261223218.0
-87.6291051864,41.9002212967,-87.642648998,41.8792550844,250755811.0,257381494.0
-87.6251921424,41.8788655841,-87.592310855,41.794090253,27440219.0,261358990.0
-87.6327464887,41.8809944707,-87.6207628651,41.8983317935,28289897.0,27440574.0
-87.683718102,41.957735565,-87.681993542,41.9833308063,261235213.0,257172787.0
-87.6558787862,41.96581197,-87.771166703,41.9788295262,257148945.0,261115432.0
-87.714003807,41.8390869059,-87.7263633246,41.8108790078,261163038.0,261223177.0
-87.6563059862,41.7442051463,-87.6159695226,41.7402057565,261151261.0,261127123.0
-87.6251921424,41.8788655841,-87.6186777673,41.8351179863,27440219.0,261127033.0
-87.6635175498,41.874005383,-87.7302324284,41.8785943576,736019814.0,261188743.0
-87.6428084655,41.8853000224,-87.6197106717,41.8950334495,258020602.0,262184019.0
-87.6453787624,41.962178629,-87.6327464887,41.8809944707,26794623.0,28289897.0
-87.6564115308,41.9362371791,-87.6422063127,41.9305785697,4173985511.0,261236606.0
-87.6333080367,41.899602111,-87.6634164054,41.9867117999,261267239.0,261218260.0
-87.7560467111,41.8906088526,-87.7302324284,41.8785943576,261258147.0,261188743.0
-87.6197106717,41.8950334495,-87.6753116216,41.906025969,262184019.0,261110397.0
-87.6221729369,41.8706073724,-87.6207628651,41.8983317935,2428811753.0,27440574.0
-87.7263633246,41.8108790078,-87.714003807,41.8390869059,261223177.0,261163038.0
-87.6991553432,41.9227606205,-87.6763559892,41.9012069941,366227246.0,261202157.0
-87.6559981815,41.9442266014,-87.6251921424,41.8788655841,261199726.0,27440219.0
-87.695666342,41.7718485152,-87.7269298425,41.7697780588,261150080.0,538028307.0
